ds,unix,symbol,open,high,low,y,Volume BTC,Volume USD,is_outlier,SMA_20,EMA_20,BB_upper,BB_lower,BB_mid,RSI,daily_return,log_return,volatility_21d
2018-09-22,1537574400,BTC/USD,6748.85,6826.28,6624.79,6710.01,5491.80951385,36850096.756028645,0,6521.0599999999995,6547.090919566189,7145.3700155333745,5896.7499844666245,6521.0599999999995,72.07653086645303,-0.5843439095037262,-0.005860578787714981,45.416106960727845
2018-09-23,1537660800,BTC/USD,6710.01,6774.91,6659.0,6702.22,3248.80491931,21774205.30629787,0,6493.2215,6561.865117702742,7021.207314733216,5965.235685266784,6493.2215,70.19354056208205,-0.1160952070116128,-0.0011616264970060754,44.96382598332007
2018-09-24,1537747200,BTC/USD,6703.37,6721.68,6550.96,6581.52,4030.72562001,26528301.28260822,0,6454.2474999999995,6563.7370112548615,6794.071136666724,6114.423863333275,6454.2474999999995,61.56009362877684,-1.8008958225781857,-0.01817309309879387,45.23132337145451
2018-09-25,1537833600,BTC/USD,6578.7,6579.59,6324.96,6428.99,8206.61700477,52760258.65749628,0,6441.732,6550.903962563922,6764.674736629283,6118.789263370717,6441.732,55.56152766580072,-2.3175497453475913,-0.023448271993164575,45.14690578283092
2018-09-26,1537920000,BTC/USD,6428.09,6540.0,6379.44,6461.51,4295.92674134,27758173.598435827,0,6440.153,6542.390251843548,6762.346375482441,6117.95962451756,6440.153,55.2293136384832,0.5058337312703998,0.005045586903690085,30.90015001187634
2018-09-27,1538006400,BTC/USD,6454.32,6736.85,6431.95,6681.62,5664.85211251,37850389.17198906,0,6454.2339999999995,6555.6502278584485,6793.216772635592,6115.251227364407,6454.2339999999995,57.06537418498645,3.4064792904444863,0.033497436506441214,31.577649521980266
2018-09-28,1538092800,BTC/USD,6684.5,6792.28,6525.67,6610.76,7642.04936428,50519754.25540765,0,6475.8565,6560.898777586215,6795.341267928688,6156.371732071312,6475.8565,54.63522425163139,-1.0605212508343786,-0.010661848555291013,31.365790171704177
2018-09-29,1538179200,BTC/USD,6609.02,6609.02,6454.0,6579.38,3382.01592212,22251567.917677887,0,6493.023499999999,6562.658894006576,6794.649269895015,6191.397730104984,6493.023499999999,52.062483895005904,-0.47468067211636766,-0.004758108587554744,28.506796897818592
2018-09-30,1538265600,BTC/USD,6574.29,6628.06,6510.0,6597.81,2482.69507513,16380350.393643469,0,6507.8145,6566.006618386902,6798.822525896774,6216.806474103227,6507.8145,53.410731095073764,0.28011757946797555,0.002797259812961026,28.414413045191957
2018-10-01,1538352000,BTC/USD,6597.79,6638.15,6477.57,6571.2,4796.040132,31515738.9153984,0,6522.375,6566.5012261595775,6793.873955509319,6250.876044490681,6522.375,63.02888175759069,-0.4033156456460629,-0.004041311566570657,28.356192243454675
2018-10-02,1538438400,BTC/USD,6569.32,6597.0,6447.28,6500.0,4116.13342419,26754867.257235,0,6531.2525000000005,6560.167776049142,6786.341722111376,6276.163277888625,6531.2525000000005,56.93566535393983,-1.0835159483808088,-0.01089428731856561,28.650863512423186
2018-10-03,1538524800,BTC/USD,6500.0,6510.0,6396.34,6456.77,4774.76328174,30829548.31464038,0,6529.806,6550.320368806367,6786.3070284918695,6273.30497150813,6529.806,52.85863611656983,-0.6650769230769127,-0.006672984148763138,28.72671055629009
2018-10-04,1538611200,BTC/USD,6454.81,6604.89,6450.58,6547.56,3832.70048916,25094836.41480445,0,6533.3585,6550.057476539094,6788.717083567494,6277.999916432506,6533.3585,52.308681454410134,1.4061210171649297,0.01396326840789258,27.749147355153088
2018-10-05,1538697600,BTC/USD,6548.83,6641.35,6510.0,6582.12,3807.26928181,25059903.28518724,0,6536.457,6553.111050202037,6792.64329521773,6280.2707047822705,6536.457,41.286257355621515,0.5278302146142888,0.005264420734799995,27.788930985719084
2018-10-06,1538784000,BTC/USD,6582.11,6595.69,6526.28,6544.08,2022.78075908,13237239.109880246,0,6538.662,6552.250950182795,6794.284885443868,6283.0391145561325,6538.662,41.34654498044327,-0.5779292993746687,-0.005796057730923568,27.789644450913016
2018-10-07,1538870400,BTC/USD,6547.93,6600.0,6493.92,6577.63,2455.65659087,16152400.461804235,0,6554.8175,6554.668002546339,6772.9151884829225,6336.719811517078,6554.8175,43.672486820855035,0.5126771066368496,0.005113673920558017,27.81337901488844
2018-10-08,1538956800,BTC/USD,6574.15,6656.63,6541.06,6604.75,4079.04424933,26941067.50576232,0,6568.438,6559.437716589545,6760.505978274448,6376.370021725552,6568.438,51.3036938928984,0.4123065602656295,0.0041145890592495125,23.917353907732338
2018-10-09,1539043200,BTC/USD,6604.76,6623.14,6553.13,6588.8,2254.95026959,14857416.336274592,0,6578.4580000000005,6562.234124533397,6750.883993841175,6406.032006158826,6578.4580000000005,60.59256313382385,-0.24149286498352796,-0.002417849293071351,23.703687327682637
2018-10-10,1539129600,BTC/USD,6588.72,6589.79,6387.91,6517.55,5177.06675956,33741791.458770275,0,6579.686500000001,6557.978493625455,6749.8839380768,6409.489061923201,6579.686500000001,53.53306097745499,-1.0813805245264652,-0.010872699401999183,23.958821030610103
2018-10-11,1539216000,BTC/USD,6517.55,6520.43,6055.28,6152.76,9616.23958351,59166414.25983699,0,6549.852000000001,6519.386256137316,6789.693478491008,6310.010521508993,6549.852000000001,21.801953591537284,-5.597041833204197,-0.05759777681494722,30.72185398032235
2018-10-12,1539302400,BTC/USD,6152.76,6243.79,6109.79,6185.15,3246.3815572,20079356.888515577,0,6523.609,6487.554231743286,6801.504002202211,6245.7139977977895,6523.609,26.336331995240627,0.5264304149682264,0.005250496139104269,27.01581621112578
2018-10-13,1539388800,BTC/USD,6182.03,6219.77,6168.83,6199.69,1954.04680593,12114484.44225616,0,6498.4825,6460.138590624878,6798.3830317127695,6198.581968287231,6498.4825,28.486599807354466,0.23507918158816032,0.0023480330275129527,27.100135928815334
2018-10-14,1539475200,BTC/USD,6201.23,6349.47,6143.08,6183.0,2525.73820085,15616639.29585555,0,6478.556500000001,6433.744439136794,6806.840598483912,6150.272401516089,6478.556500000001,26.450250366181763,-0.26920700873752645,-0.0026957002245724605,27.086762052281028
2018-10-15,1539561600,BTC/USD,6185.04,6756.0,6149.28,6441.74,16895.88930388,108838925.96437596,0,6479.1939999999995,6434.505921123767,6807.12214453061,6151.265855469389,6479.1939999999995,44.18335070630098,4.184699983826623,0.04099509938147966,30.660762523192492
2018-10-16,1539648000,BTC/USD,6438.2,6493.77,6386.4,6461.2,4703.09390629,30387630.347320944,0,6479.1785,6437.048214350075,6807.110193226894,6151.246806773106,6479.1785,48.171708604278564,0.3020922918341995,0.0030163690995546727,29.573068956857583
2018-10-17,1539734400,BTC/USD,6457.67,6465.39,6407.69,6437.29,2961.26337446,19062511.10777761,0,6466.962,6437.07124155483,6781.051630627823,6152.872369372178,6466.962,49.0650617212847,-0.370055098124189,-0.0037074149589228257,29.549209897605554
2018-10-18,1539820800,BTC/USD,6440.07,6490.0,6350.0,6396.18,3823.16928503,24453678.917523187,0,6456.233,6433.176837597227,6764.24134035961,6148.22465964039,6456.233,42.370728757181716,-0.6386227744905049,-0.006406706933712329,26.936841235160752
2018-10-19,1539907200,BTC/USD,6394.23,6412.4,6355.99,6383.46,2290.0590117,14618500.098826485,0,6446.437,6428.441900683205,6750.389869553867,6142.484130446132,6446.437,39.762537876445485,-0.19886869975517252,-0.0019906670611254756,26.75558804907424
2018-10-20,1539993600,BTC/USD,6380.47,6424.16,6363.02,6412.86,1261.97849549,8092891.414588001,0,6437.1894999999995,6426.957910141948,6732.8931932641035,6141.4858067358955,6437.1894999999995,43.17713857864851,0.46056527337838826,0.004595079168249252,26.81550858115258
2018-10-21,1540080000,BTC/USD,6412.86,6470.0,6401.01,6413.38,1541.01151749,9883092.446040016,0,6429.2985,6425.664775842714,6718.291642536618,6140.305357463381,6429.2985,41.15594611184698,0.00810870656775542,8.108377829915215e-05,26.78071321331706
2018-10-22,1540166400,BTC/USD,6412.62,6429.23,6372.53,6406.06,2407.5354618,15422816.62041851,0,6424.6015,6423.797654333885,6711.804348782843,6137.398651217157,6424.6015,39.06843165087644,-0.11413638362298695,-0.001142015687980411,26.762829147354843
2018-10-23,1540252800,BTC/USD,6409.39,6421.58,6354.26,6393.41,2851.00556658,18227647.49942824,0,6421.433500000001,6420.9035920163715,6708.540076748321,6134.326923251681,6421.433500000001,39.21081403439019,-0.1974692712837567,-0.001976644989013034,26.53362904298576
2018-10-24,1540339200,BTC/USD,6396.24,6473.0,6393.0,6411.96,3535.33808825,22668446.40833547,0,6414.653499999999,6420.0518213481455,6695.55650654465,6133.750493455349,6414.653499999999,43.80914410347212,0.29014250611176795,0.0028972240514065772,26.47319027082849
2018-10-25,1540425600,BTC/USD,6411.96,6422.73,6361.73,6393.53,3046.60380599,19478552.831711244,0,6405.224,6417.525933600703,6674.893870253737,6135.554129746263,6405.224,73.77130106826213,-0.2874316121747489,-0.0028784549010072045,25.965320426024885
2018-10-26,1540512000,BTC/USD,6393.38,6450.3,6377.81,6406.1,3323.82631782,21292763.774586704,0,6398.325,6416.437749448255,6659.9782818355225,6136.671718164477,6398.325,72.70298596411916,0.1966050053726187,0.0019641199067489718,25.88790859388886
2018-10-27,1540598400,BTC/USD,6406.1,6420.01,6381.25,6407.66,890.1271569,5703632.178181854,0,6389.8265,6415.601773310326,6637.6332832458775,6142.019716754123,6389.8265,71.95490150539453,0.02435178970043861,0.00024348825133404191,25.839970124116157
2018-10-28,1540684800,BTC/USD,6407.66,6420.0,6383.0,6405.57,839.29766473,5376179.942264546,0,6379.867499999999,6414.64636632839,6606.402531322651,6153.332468677348,6379.867499999999,74.24351349584987,-0.0326172112752543,-0.00032622531844590184,25.746258873204248
2018-10-29,1540771200,BTC/USD,6404.27,6420.0,6208.37,6266.52,5190.82201499,32528389.973375134,0,6363.753500000001,6400.539093344733,6572.893452264505,6154.6135477354965,6363.753500000001,24.18223610538115,-2.170767004341523,-0.02194674772470569,26.628201062828794
2018-10-30,1540857600,BTC/USD,6266.47,6289.0,6240.0,6269.46,2523.57742936,15821467.750275347,0,6351.349,6388.055370169045,6551.3085677987265,6151.389432201274,6351.349,20.302335666935136,0.04691599165085325,0.0004690498954052194,26.64813898580325
2018-10-31,1540944000,BTC/USD,6269.45,6350.0,6199.25,6303.27,5148.08262352,32449754.758354917,0,6358.8745,6379.980573010088,6537.562421364654,6180.1865786353455,6358.8745,29.859942293820723,0.539280895005323,0.0053783198239172655,26.589033354081877
2018-11-01,1541030400,BTC/USD,6304.5,6365.33,6288.01,6340.99,2190.97047686,13892921.88406449,0,6366.6665,6376.267185104365,6526.000555604268,6207.332444395733,6366.6665,41.62086660796154,0.5984195504872725,0.005966361320415524,17.167220818499693
2018-11-02,1541116800,BTC/USD,6343.85,6381.25,6328.33,6350.43,2678.06948097,17006892.774036318,0,6374.2035,6373.806500808711,6513.250039772376,6235.156960227623,6374.2035,44.93482594694069,0.1488726523776407,0.0014876194690434039,17.111239468162296
2018-11-03,1541203200,BTC/USD,6350.05,6351.74,6312.48,6335.0,1084.13861953,6868018.154722549,0,6381.8035,6370.110643588833,6490.0519005547885,6273.555099445211,6381.8035,37.52563445270452,-0.24297567251352348,-0.0024327133742699774,17.15287976921156
2018-11-04,1541289600,BTC/USD,6333.59,6475.0,6310.57,6421.76,2673.81391399,17170591.24030442,0,6380.8045,6375.029629913706,6487.0745927356265,6274.534407264374,6380.8045,51.05191805583452,1.3695343330702547,0.013602409660539445,17.62959159565157
2018-11-05,1541376000,BTC/USD,6428.23,6441.43,6369.89,6403.2,2335.48865475,14954600.9540952,0,6377.9045,6377.712522302877,6477.918448393196,6277.8905516068035,6377.9045,49.650844809063315,-0.28901734104046506,-0.002894358026364526,10.416328646768221
2018-11-06,1541462400,BTC/USD,6404.97,6460.01,6378.24,6447.5,4270.33460011,27532982.334209222,0,6378.415,6384.358948750222,6479.800076969661,6277.029923030339,6378.415,56.12973414020535,0.691841579210406,0.006894593366085682,10.655138811151984
2018-11-07,1541548800,BTC/USD,6448.17,6544.0,6442.47,6501.0,4800.82491273,31210162.75765773,0,6383.656,6395.46762029782,6498.809957431533,6268.502042568467,6383.656,59.34979838709675,0.8297789841023695,0.008263552448968942,10.947569899981712
2018-11-08,1541635200,BTC/USD,6501.0,6511.27,6388.88,6405.49,3966.97303181,25410406.08552864,0,6384.7575,6396.4221326504085,6500.324277394744,6269.190722605255,6384.7575,51.08090521292748,-1.4691585909860083,-0.014800576067578529,11.951901157201274
2018-11-09,1541721600,BTC/USD,6405.49,6418.18,6307.0,6325.0,3218.12902607,20354666.08989275,0,6380.364500000001,6389.620024778941,6498.092750419688,6262.636249580313,6380.364500000001,43.47189130014808,-1.2565783413915232,-0.012645400541169274,12.727986368482473
2018-11-10,1541808000,BTC/USD,6325.0,6377.26,6323.0,6349.32,1523.39384996,9672515.039428024,0,6377.1615,6385.781927180948,6494.593023659478,6259.729976340523,6377.1615,45.46993415331096,0.3845059288537511,0.0038376859426622408,12.692904512431898
2018-11-11,1541894400,BTC/USD,6349.39,6365.0,6269.46,6357.54,1718.26855567,10923961.073414251,0,6374.7355,6383.0922198303815,6491.65692525527,6257.81407474473,6374.7355,46.30566879470812,0.12946268261797567,0.001293789519458808,12.706533399082737
2018-11-12,1541980800,BTC/USD,6352.57,6388.21,6298.5,6318.0,3526.03903239,22277514.606640022,0,6370.964999999999,6376.892960798917,6490.191710273627,6251.7382897263715,6370.964999999999,54.67540959784934,-0.62193867439293,-0.0062388076958116686,12.86488275783804
2018-11-13,1542067200,BTC/USD,6318.01,6328.36,6244.35,6260.91,3630.56272124,22730626.44703873,0,6363.4125,6365.846964532354,6490.577538208908,6236.247461791093,6363.4125,49.29302617870312,-0.9036087369420742,-0.009077160420564173,13.187598603554566
2018-11-14,1542153600,BTC/USD,6255.86,6298.47,5324.0,5595.91,25121.93301356,140580076.16991052,0,6323.5315,6292.519634576892,6688.628498923134,5958.434501076866,6323.5315,21.38233485451663,-10.621459180853899,-0.11228956820179486,40.657437939819935
2018-11-15,1542240000,BTC/USD,5592.23,5641.0,5199.8,5585.0,19945.90828161,111397897.75279188,0,6282.4765,6225.136812236235,6771.956588785461,5792.996411214539,6282.4765,18.736714995823277,-0.19496382179127192,-0.0019515412363703835,40.66905657087364
2018-11-16,1542326400,BTC/USD,5571.12,5610.0,5411.74,5508.71,8074.6055758,44480660.48146522,0,6237.5289999999995,6156.905687261355,6832.365418023395,5642.692581976604,6237.5289999999995,17.015173365101276,-1.3659803043867491,-0.01375395654886955,40.624351287574314
2018-11-17,1542412800,BTC/USD,5514.62,5550.66,5452.63,5503.36,2732.79162871,15039536.137777466,0,6192.4185,6094.6632408555115,6865.316619864691,5519.520380135308,6192.4185,17.150666750932203,-0.09711892620959395,-0.0009716611719546108,40.598520426163596
2018-11-18,1542499200,BTC/USD,5503.36,5658.47,5500.0,5559.26,2576.4553201,14323185.002819126,0,6157.0555,6043.672456012129,6885.593942737867,5428.517057262134,6157.0555,15.080406160423692,1.0157431096639247,0.01010619107924213,40.981558437196
2018-11-19,1542585600,BTC/USD,5553.01,5559.69,4694.44,4735.44,28910.66553331,136904721.9930575,0,6080.3545,5919.0788887728795,7044.102035984061,5116.606964015939,6080.3545,9.128337842606783,-14.818878771635081,-0.16039035853240416,67.15462230196889
2018-11-20,1542672000,BTC/USD,4732.92,4897.36,4048.58,4352.0,39775.38943928,173102494.83974656,0,5982.791,5769.83328031832,7210.453688473549,4755.128311526451,5982.791,5.965419563079465,-8.097241227847885,-0.08443913779353637,71.26986973012538
2018-11-21,1542758400,BTC/USD,4349.41,4635.0,4242.33,4538.01,20678.25000596,93838105.30954656,0,5892.642,5652.516777430861,7265.732117372456,4519.551882627544,5892.642,10.926035773859553,4.274126838235293,0.04185308041550735,73.81234510078576
2018-11-22,1542844800,BTC/USD,4551.47,4589.53,4194.98,4275.23,10258.46172893,43857283.3373734,0,5788.882,5521.346608151732,7320.765409561275,4256.998590438724,5788.882,10.24388241090493,-5.79064391660663,-0.059650687858065835,74.88358855211476
2018-11-23,1542931200,BTC/USD,4268.4,4364.46,4061.02,4288.26,13322.77736822,57131533.277043104,0,5686.545,5403.909788327757,7333.924513549878,4039.1654864501224,5686.545,11.007389822720882,0.3047789241748644,0.003043154147589569,74.93853202039861
2018-11-24,1543017600,BTC/USD,4288.25,4376.88,3638.48,3785.65,14236.74417437,53895330.58370379,0,5554.7395,5249.7898084870185,7367.921547416453,3741.5574525835464,5554.7395,8.516532415962558,-11.720604627517927,-0.12466345359806587,83.1122406528367
2018-11-25,1543104000,BTC/USD,3780.67,4120.0,3474.73,3938.89,26969.94763424,106231657.0370316,0,5431.523999999999,5124.942207678731,7334.634008651123,3528.413991348876,5431.523999999999,12.617580780275816,4.047917794830469,0.039681355068717665,85.08689324880767
2018-11-26,1543190400,BTC/USD,3934.22,4069.59,3522.28,3727.34,24357.88293934,90790111.39511956,0,5295.516,4991.837235518853,7279.968938052169,3311.06306194783,5295.516,11.980557789505212,-5.370802434188304,-0.055204115205776574,85.43691473545633
2018-11-27,1543276800,BTC/USD,3727.34,3834.35,3548.76,3771.01,16814.00296565,63405773.32349581,0,5159.0165,4875.567974993248,7169.726694023288,3148.3063059767114,5159.0165,13.314768976897724,1.1716130001556024,0.011648027565650471,85.68139694388948
2018-11-28,1543363200,BTC/USD,3771.01,4355.08,3771.0,4220.16,22983.71348838,96994948.31512174,0,5049.749999999999,4813.148167851034,7012.187288658302,3087.312711341696,5049.749999999999,28.353394697506104,11.910602199410757,0.11253017193192141,97.64267423413696
2018-11-29,1543449600,BTC/USD,4219.77,4409.77,4086.97,4249.8,15944.01262628,67758864.85916474,0,4945.99,4759.4959613890305,6842.876380616719,3049.1036193832806,4945.99,29.114525978576452,0.7023430391264851,0.006998880984375139,98.09608280078153
2018-11-30,1543536000,BTC/USD,4250.0,4300.0,3861.0,3971.06,14364.62144791,57042773.64693748,0,4827.076999999999,4684.406822209123,6650.301015697338,3003.8529843026604,4827.076999999999,27.38038147299298,-6.5588968892653865,-0.06783886142633316,99.46125765300195
2018-12-01,1543622400,BTC/USD,3970.56,4264.47,3904.34,4140.39,6412.23253743,26549143.4756498,0,4716.219500000001,4632.595696284445,6412.849406590298,3019.5895934097043,4716.219500000001,30.87279779730615,4.264100769064183,0.04175692471979755,101.55571860186126
2018-12-02,1543708800,BTC/USD,4140.4,4265.0,4030.0,4102.05,7019.16205825,28792953.721044414,0,4605.4220000000005,4582.0675347335455,6143.644393347109,3067.1996066528914,4605.4220000000005,29.448996572975872,-0.9259997246636176,-0.009303137547046151,101.33713444799196
2018-12-03,1543795200,BTC/USD,4099.63,4115.15,3747.0,3834.34,10726.6773046,41129727.85611997,0,4484.093500000001,4510.855388568446,5845.101134338695,3123.0858656613063,4484.093500000001,34.927607017168256,-6.526249070586654,-0.06748952783079418,102.43857950354558
2018-12-04,1543881600,BTC/USD,3830.81,4033.98,3730.0,3903.52,12249.9368879,47817873.640655406,0,4399.474,4453.013922990499,5677.329433886178,3121.618566113823,4399.474,41.61713358604551,1.8042218478277805,0.01788138925098327,103.34779597050058
2018-12-05,1543968000,BTC/USD,3903.52,3913.62,3662.35,3696.69,13443.22072621,49695419.62637325,0,4305.0585,4380.98307318188,5489.740704178257,3120.3762958217435,4305.0585,34.395726685955935,-5.298551051358769,-0.05444088550507051,98.86033561353506
2018-12-06,1544054400,BTC/USD,3694.03,3844.79,3415.22,3437.26,15480.96697218,53212108.53479543,0,4201.486,4291.1046852597965,5302.322398886072,3100.649601113928,4201.486,34.43852253523744,-7.017899796845284,-0.0727631822935629,100.28760849671035
2018-12-07,1544140800,BTC/USD,3437.22,3531.0,3210.0,3380.68,26513.2316249,89632751.88966693,0,4095.3520000000003,4204.397572377911,5069.739986046867,3120.9640139531334,4095.3520000000003,33.4141081871345,-1.6460785625760144,-0.01659776968126158,100.2589974110256
2018-12-08,1544227200,BTC/USD,3376.27,3495.99,3241.0,3398.8,10176.34927433,34587375.9135928,0,3987.329,4127.673994056206,4729.811384775529,3244.846615224471,3987.329,41.40909878259479,0.5359868428836956,0.005345555455042064,100.45955131010425
2018-12-09,1544313600,BTC/USD,3398.8,3633.2,3371.09,3529.75,8011.02295177,28276908.26401016,0,3927.0445,4070.728851765138,4606.921344838261,3247.1676551617393,3927.0445,40.82324759332861,3.852830410733188,0.03780461876024807,102.05348406922867
2018-12-10,1544400000,BTC/USD,3528.68,3588.43,3355.0,3408.0,10375.26877055,35358915.9700344,0,3879.8445,4007.6118182636965,4566.540281213711,3193.1487187862895,3879.8445,42.536762300062634,-3.449252779941925,-0.03510143794042814,88.98061055668128
2018-12-11,1544486400,BTC/USD,3406.41,3427.27,3292.65,3353.42,8951.71070828,30018845.723360315,0,3820.6150000000002,3945.307835571916,4471.710588600986,3169.5194113990146,3820.6150000000002,40.290095008673084,-1.6015258215962391,-0.016144888367142757,85.40266522880283
2018-12-12,1544572800,BTC/USD,3345.01,3490.0,3325.7,3430.18,7284.10378196,24985787.110803552,0,3778.3625,3896.2480417079237,4414.75118906873,3141.97381093127,3778.3625,27.78383972462514,2.2890064471494664,0.02263201733510363,84.11363919315426
2018-12-13,1544659200,BTC/USD,3430.2,3441.13,3221.14,3262.73,11715.01908312,38222944.21306812,0,3727.0860000000002,3835.912990116693,4355.702024124587,3098.4699758754136,3727.0860000000002,24.238026882422034,-4.881668017421825,-0.05004846968680039,83.51094221669884
2018-12-14,1544745600,BTC/USD,3263.55,3294.81,3135.55,3195.75,14437.50526664,46138657.45586478,0,3697.5910000000003,3774.9450862960553,4368.56673958566,3026.615260414341,3697.5910000000003,27.250159918778877,-2.0528820956683513,-0.020742466182235773,83.34616998798944
2018-12-15,1544832000,BTC/USD,3194.04,3230.0,3122.28,3179.54,5814.86853241,18488607.09353889,0,3659.6235,3718.2398399821454,4358.466320195532,2960.7806798044685,3659.6235,19.022226234307183,-0.5072361730423247,-0.005085269825370588,72.9920718605569
2018-12-16,1544918400,BTC/USD,3180.84,3259.43,3178.23,3193.78,6033.50714633,19269694.45380583,0,3632.9455000000003,3668.29128379337,4361.0289890384665,2904.862010961534,3632.9455000000003,20.255179234593285,0.44786352742849367,0.00446863603151644,71.06891522205116
2018-12-17,1545004800,BTC/USD,3191.41,3590.0,3181.26,3496.73,16389.79444903,57310685.94375667,0,3619.2314999999994,3651.952113908287,4346.6975887244935,2891.765411275506,3619.2314999999994,39.19309095332296,9.485625183951306,0.09062307779201094,77.07750647561912
2018-12-18,1545091200,BTC/USD,3499.37,3684.0,3422.77,3667.16,13792.36427592,50578806.57808279,0,3591.5815000000002,3653.4004840122598,4262.735173305515,2920.4278266944857,3591.5815000000002,42.89467671921407,4.8739822634289665,0.04758927447022747,78.92400510158424
2018-12-19,1545177600,BTC/USD,3667.16,3924.01,3642.69,3684.5,21125.61437541,77837326.16619815,0,3563.3165,3656.362342677759,4161.388578398507,2965.244421601493,3563.3165,49.58643478968903,0.47284547170016733,0.004717310690538477,67.3081663136506
2018-12-20,1545264000,BTC/USD,3684.03,4172.07,3656.75,4073.77,25986.85291601,105864461.80365406,0,3568.452,3696.1154528989246,4182.808153987257,2954.095846012743,3568.452,69.84615960239708,10.565069887365986,0.1004340294141018,76.77884070697935
2018-12-21,1545350400,BTC/USD,4073.58,4162.0,3770.0,3841.08,16967.23460506,65172505.49680386,0,3553.4865,3709.921600241884,4122.056761447094,2984.916238552906,3553.4865,62.93461892882027,-5.711908134234389,-0.05881528358275043,75.86224663596582
2018-12-22,1545436800,BTC/USD,3842.59,4010.16,3780.09,3980.9,7697.59815203,30643368.48341623,0,3547.429,3735.729066885514,4093.5288936544357,3001.3291063455645,3547.429,65.30698109833702,3.640122049007055,0.035754347329661845,75.45756047821352
2018-12-23,1545523200,BTC/USD,3977.65,4051.0,3900.0,3943.83,4609.89261726,18180632.800728507,0,3552.9034999999994,3755.5482033726075,4113.126317261992,2992.680682738007,3552.9034999999994,61.454241676532746,-0.9311964631113612,-0.009355592022797489,75.45821367514243
2018-12-24,1545609600,BTC/USD,3947.82,4236.84,3944.84,4036.0,12017.91713092,48504313.54039312,0,3559.5275,3782.257898289502,4139.973494474045,2979.0815055259554,3559.5275,67.66068977929763,2.337068281340726,0.023101770128229712,71.97775679072346
2018-12-25,1545696000,BTC/USD,4034.54,4049.23,3674.73,3779.99,11801.43441841,44609304.08724561,0,3563.6925,3782.041907976216,4149.453649882346,2977.931350117654,3563.6925,60.77528935682204,-6.343161546085241,-0.06553273836601115,75.43991456370503
2018-12-26,1545782400,BTC/USD,3780.0,3863.34,3678.8,3810.01,10064.18282348,38344637.19928704,0,3582.3299999999995,3784.705535788005,4174.834336738214,2989.825663261785,3582.3299999999995,59.82666287222208,0.7941819951904794,0.00791044968172985,72.98191304751518
2018-12-27,1545868800,BTC/USD,3810.01,3841.17,3566.0,3591.69,11850.0123819,42561570.97194641,0,3592.8805,3766.323103808195,4177.731398515718,3008.0296014842825,3592.8805,58.292328789223205,-5.730168687221293,-0.05900896998676008,71.35738108641353
2018-12-28,1545955200,BTC/USD,3590.26,3970.0,3575.0,3884.97,13055.71840689,50721074.33921544,0,3617.189,3777.6228082074144,4208.4536920279015,3025.924307972098,3617.189,65.59448280855453,8.165515398043821,0.07849241796175285,75.690532754997
2018-12-29,1546041600,BTC/USD,3884.66,3961.85,3702.51,3725.48,6901.3823318,25710961.849474262,0,3626.9754999999996,3772.656826473375,4218.625653829285,3035.325346170715,3626.9754999999996,61.600441970167005,-4.105308406499919,-0.041919559191763926,77.53918861847094
2018-12-30,1546128000,BTC/USD,3728.96,3870.0,3688.76,3835.79,5736.45370818,22003831.76929976,0,3648.3650000000002,3778.669509666387,4237.6089505715445,3059.121049428456,3648.3650000000002,63.10668512189843,2.9609607352609535,0.0291797084067981,77.12706017597523
2018-12-31,1546214400,BTC/USD,3831.03,3842.89,3630.0,3693.3,6667.16373743,24623835.83145022,0,3665.3589999999995,3770.53908017435,4238.162031928263,3092.5559680717365,3665.3589999999995,54.294340480008394,-3.7147497647159966,-0.037855043657566104,77.30845993511454
2019-01-01,1546300800,BTC/USD,3693.85,3845.46,3629.66,3823.44,5149.60627729,19689210.62484168,0,3685.022,3775.577263014888,4250.78901690332,3119.25498309668,3685.022,53.47532934238266,3.5236780115343924,0.03463017361107002,77.65569701866019
2019-01-02,1546387200,BTC/USD,3825.41,3918.67,3770.0,3885.87,5534.46951453,21506229.05242669,0,3716.179,3786.081333203946,4251.860114997673,3180.4978850023267,3716.179,54.38999611948498,1.6328227983177346,0.016196356022515526,77.51646972548475
2019-01-03,1546473600,BTC/USD,3890.27,3893.4,3760.0,3787.81,4803.2461092,18193783.64488885,0,3745.782,3786.2459681369037,4222.56742553768,3268.9965744623205,3745.782,42.85921190630774,-2.5235018155522426,-0.025558881302201554,75.73141801486697
2019-01-04,1546560000,BTC/USD,3785.64,3850.33,3732.38,3817.71,7452.05894356,28449799.949418448,0,3777.6904999999997,3789.2425426000555,4173.449919663651,3381.9310803363487,3777.6904999999997,49.350656567621186,0.7893743350379179,0.007862750749922166,75.0512716956278
2019-01-05,1546646400,BTC/USD,3822.0,3887.09,3780.0,3791.84,3656.37531439,13864390.172116578,0,3807.5935,3789.4899194952886,4092.4152022554,3522.7717977446,3807.5935,44.39177484040912,-0.6776313549221924,-0.006799377011095738,75.09261205600832
2019-01-06,1546732800,BTC/USD,3795.38,4090.0,3753.0,4040.71,5400.71486407,21822722.558396287,0,3834.7925000000005,3813.4156414481185,4097.670352274992,3571.914647725009,3834.7925000000005,52.553021039760516,6.563304358833699,0.06356902969664632,77.45769434950088
2019-01-07,1546819200,BTC/USD,4040.71,4070.0,3964.01,4005.45,7445.09600426,29820959.790263217,0,3851.707,3831.7046279768692,4112.696596818027,3590.717403181973,3851.707,49.17003993588524,-0.8726189209322222,-0.008764485347376247,72.08228114912825
